"Crude Name","Acronym","Date","Batch #","Location","Density (kg/m^3)","Gravity (deg. API)","Sulphur (wt%)","MCR (wt%)","Nickel (mg/kg)","Vanadium (mg/kg)","C3- (vol%)","Butanes (vol%)","Pentanes (vol%)","Hexanes (vol%)","Heptanes (vol%)","Octanes (vol%)","Nonanes (vol%)","Decanes (vol%)","Benzene (vol%)","Toluene (vol%)","Ethyl Benzene (vol%)","Xylenes (vol%)","C3- (mass%)","Butanes (mass%)","Pentanes (mass%)","Hexanes (mass%)","Heptanes (mass%)","Octanes (mass%)","Nonanes (mass%)","Decanes (mass%)","Benzene (mass%)","Toluene (mass%)","Ethyl Benzene (mass%)","Xylenes (mass%)","5% Off (deg. C)","10% Off (deg. C)","20% Off (deg. C)","30% Off (deg. C)","40% Off (deg. C)","50% Off (deg. C)","60% Off (deg. C)","70% Off (deg. C)","80% Off (deg. C)","90% Off (deg. C)","95% Off (deg. C)","99% Off (deg. C)","100% Off (deg. C)"
"Rainbow","RA","2015-05-03","RA-093","Edmonton","824.5","40","0.45","2.2","6","10","0.7","4.37","4.29","5.33","6.34","7.07","6.58","2.81","0.19","0.46","0.25","0.72","0.43","3.1","3.27","4.29","5.29","6.06","5.76","2.5","0.2","0.49","0.26","0.76","","","","","","","","","","","","",""
"Rainbow","RA","2015-04-03","RA-074","Edmonton","828.7","39.1","0.65","2.6","9","19","0.66","4.7","3.94","5.52","6.41","6.85","5.92","2.57","0.23","0.56","0.25","0.83","0.4","3.31","2.99","4.42","5.32","5.84","5.16","2.28","0.25","0.59","0.26","0.87","","","","","","","","","","","","",""
"Rainbow","RA","2015-03-02","RA-061","Edmonton","825.8","39.7","","2.3","9","19","0.56","3.51","4.77","5.83","6.43","7.08","6.65","2.94","0.23","0.58","0.28","0.84","0.34","2.48","3.63","4.68","5.35","6.05","5.81","2.61","0.25","0.61","0.3","0.88","43","79","137.5","184.6","236.1","294.1","354.3","424","506.9","653.1","","",""
"Rainbow","RA","2015-02-01","RA-044","Edmonton","821.8","40.6","0.3","2.2","6","9","0.65","4.51","4.33","5.99","6.56","7.07","6.16","2.69","0.25","0.61","0.27","0.89","0.4","3.2","3.31","4.84","5.49","6.08","5.41","2.4","0.27","0.65","0.29","0.94","","","","","","","","","","","","",""
"Rainbow","RA","2015-01-06","RA-030","Edmonton","826","39.7","0.57","2.5","11","19","0.64","3.56","4.61","5.73","4.76","6.35","6.32","2.75","0.22","0.45","0.18","0.52","0.38","2.51","3.51","4.6","3.96","5.43","5.52","2.44","0.24","0.47","0.19","0.55","","","","","","","","","","","","",""
"Rainbow","RA","2014-12-03","RA-010","Edmonton","827.8","39.3","0.4","2.4","7","9","0.67","4.03","3.51","5.32","6.68","7.11","6.21","2.93","0.22","0.48","0.23","0.76","0.4","2.84","2.67","4.27","5.55","6.07","5.42","2.6","0.24","0.51","0.24","0.8","","","","","","","","","","","","",""
"Rainbow","RA","2014-11-11","RA-999","Edmonton","827","39.5","0.43","2.5","7","12","0.59","4.01","3.37","5.12","6.19","6.74","5.7","2.45","0.22","0.47","0.24","0.75","0.36","2.83","2.56","4.11","5.14","5.76","4.97","2.17","0.24","0.49","0.25","0.79","","","","","","","","","","","","",""
"Rainbow","RA","2014-10-01","RA-977","Edmonton","830.3","38.8","0.35","2.6","6","6","0.56","4.1","3.45","5.51","6.21","6.44","5.96","2.5","0.2","0.34","0.21","0.62","0.34","2.88","2.61","4.4","5.14","5.48","5.18","2.21","0.21","0.36","0.22","0.65","","","","","","","","","","","","",""
"Rainbow","RA","2014-09-01","RA-965","Edmonton","826.1","39.7","0.43","2.3","6","10","0.61","5.06","3.83","5.34","6.14","6.7","5.78","2.6","0.22","0.58","0.28","0.84","0.37","3.57","2.91","4.29","5.11","5.73","5.05","2.31","0.24","0.61","0.3","0.88","","","","","","","","","","","","",""
"Rainbow","RA","2014-08-01","RA-950","Edmonton","827.7","39.3","0.42","2.2","4","7","0.61","4.91","3.71","5.18","6","6.64","5.63","2.6","0.22","0.53","0.27","0.78","0.37","3.46","2.82","4.15","4.99","5.67","4.91","2.3","0.24","0.56","0.28","0.82","48.6","91.8","147.4","197.2","251.8","305.6","362.5","426.8","504.9","632.4","","",""
"Rainbow","RA","2014-07-10","RA-939","Edmonton","829.5","38.9","0.39","2.5","6","9","0.59","3.6","2.93","5.13","6.55","7.17","6.12","3.12","0.21","0.48","0.25","0.79","0.36","2.53","2.22","4.1","5.43","6.11","5.32","2.76","0.22","0.5","0.26","0.83","","","","","","","","","","","","",""
"Rainbow","RA","2014-06-05","RA-922","Edmonton","829.3","39","0.34","2.6","8","10","0.56","3.85","3.18","5.22","6.67","6.79","5.37","2.45","0.22","0.43","0.21","0.73","0.34","2.71","2.41","4.18","5.53","5.78","4.67","2.17","0.23","0.45","0.22","0.76","35.8","77.9","129.3","180.2","236.3","292.8","349.7","413.7","486","597.7","707.5","",""
"Rainbow","RA","2014-05-08","RA-907","Edmonton","831.1","38.6","0.42","2.3","6","9","0.53","4.05","2.89","4.96","5.33","5.59","4.32","2.2","0.29","0.71","0.26","0.83","0.31","2.84","2.19","3.96","4.41","4.75","3.75","1.94","0.31","0.74","0.27","0.87","","","","","","","","","","","","",""
"Rainbow","RA","2014-04-08","RA-890","Edmonton","828","39.3","0.49","2.4","8","13","0.66","4.84","3.77","5.43","6.18","6.63","5.47","2.39","0.24","0.57","0.27","0.81","0.4","3.41","2.86","4.35","5.13","5.65","4.76","2.12","0.26","0.6","0.28","0.85","","","","","","","","","","","","",""
"Rainbow","RA","2014-03-24","RA-869","Edmonton","826.8","39.5","0.4","2.3","6","10","0.62","4.63","3.5","5.21","6.12","6.72","6.07","2.81","0.23","0.56","0.28","0.82","0.38","3.27","2.66","4.18","5.09","5.74","5.3","2.49","0.25","0.59","0.3","0.86","","","","","","","","","","","","",""
"Rainbow","RA","2014-02-10","RA-838","Edmonton","823.5","40.2","0.46","2.5","9","14","0.59","4.19","3.33","4.93","5.67","5.91","4.84","2.07","0.22","0.49","0.22","0.68","0.36","2.97","2.54","3.97","4.73","5.07","4.24","1.84","0.24","0.52","0.23","0.72","76.4","114.8","161.5","204.2","255.1","307","360.4","420","483.1","570.7","639.1","",""
"Rainbow","RA","2014-01-13","RA-849","Edmonton","825.4","39.8","0.47","2.3","8","14","0.62","4.56","3.57","5.37","6.51","7.23","5.95","2.85","0.25","0.62","0.27","0.92","0.38","3.22","2.72","4.32","5.42","6.19","5.2","2.53","0.27","0.65","0.28","0.97","","","","","","","","","","","","",""
"Rainbow","RA","2013-12-01","RA-813","Edmonton","826.2","39.6","0.46","2.4","8","15","0.64","4.77","3.83","5.5","6.13","6.39","4.91","2.21","0.24","0.56","0.25","0.77","0.39","3.37","2.91","4.42","5.1","5.46","4.29","1.96","0.26","0.59","0.26","0.81","76.6","101.8","149.6","196.1","246.6","297.2","348.4","407.5","468.6","552.9","616.3","695.1",""
"Rainbow","RA","2013-11-01","RA-787","Edmonton","826.4","39.6","0.39","2.2","7","10","0.64","4.78","3.76","5.37","6.08","6.42","5.25","2.3","0.22","0.52","0.24","0.72","0.39","3.38","2.86","4.31","5.06","5.49","4.58","2.04","0.24","0.55","0.25","0.76","","","","","","","","","","","","",""
"Rainbow","RA","2013-10-03","RA-764","Edmonton","830.9","38.7","0.44","2.4","10","13","0.5","3.76","3.1","4.96","6.37","6.88","6.13","2.81","0.21","0.49","0.25","0.72","0.3","2.64","2.34","3.96","5.27","5.85","5.32","2.48","0.22","0.51","0.26","0.75","","","","","","","","","","","","",""
"Rainbow","RA","2013-09-10","RA-744","Edmonton","829.7","38.9","0.4","2.4","7","10","0.48","2.96","2.85","4.91","6.7","7.9","7.25","3.62","0.2","0.5","0.29","0.9","0.29","2.08","2.16","3.93","5.55","6.73","6.31","3.2","0.21","0.53","0.3","0.94","","","","","","","","","","","","",""
"Rainbow","RA","2013-08-04","RA-713","Edmonton","828.8","39.1","0.45","2.2","7","12","0.53","3.82","3.16","5.07","6.25","7.17","6.2","3.14","0.23","0.64","0.3","0.94","0.32","2.69","2.4","4.06","5.19","6.11","5.4","2.78","0.25","0.67","0.32","0.98","35.4","82.1","129.4","176.6","227.6","282.3","336.7","400.3","467.6","564.5","642.1","",""
"Rainbow","RA","2013-07-03","RA-862","Edmonton","829.1","39","0.43","2.4","6","13","0.58","4.35","3.54","5.05","5.89","6.01","4.71","2.09","0.23","0.51","0.23","0.7","0.35","3.06","2.68","4.04","4.88","5.12","4.1","1.85","0.25","0.54","0.24","0.73","","","","","","","","","","","","",""
"Rainbow","RA","2013-06-01","RA-829","Edmonton","831.1","38.6","0.44","2.5","7","13","0.66","4.38","3.4","5.05","6","6.46","5.41","2.56","0.24","0.52","0.25","0.79","0.4","3.07","2.57","4.03","4.96","5.49","4.69","2.26","0.26","0.54","0.26","0.82","36","70.1","125.2","173.6","225.3","279.2","333.3","396.6","463.3","557.1","627.9","714.9",""
"Rainbow","RA","2013-05-12","RA-812","Edmonton","829.3","39","0.43","2.5","7","12","0.58","4.44","3.26","4.97","6.09","6.63","5.82","2.52","0.23","0.52","0.26","0.79","0.35","3.12","2.47","3.98","5.05","5.65","5.06","2.23","0.25","0.55","0.27","0.83","","","","","","","","","","","","",""
"Rainbow","RA","2013-04-01","RA-776","Edmonton","831.4","38.6","0.53","2.6","7","13","0.5","4.03","3.62","5.25","6.22","6.91","6.28","2.99","0.26","0.61","0.28","0.92","0.3","2.83","2.74","4.19","5.14","5.87","5.45","2.64","0.28","0.64","0.29","0.96","","","","","","","","","","","","",""
"Rainbow","RA","2013-03-10","RA-759","Edmonton","829.3","39","0.41","2.3","6","9","0.51","3.28","2.95","4.99","6.43","6.94","6.07","2.89","0.23","0.52","0.26","0.78","0.31","2.31","2.24","3.99","5.33","5.91","5.28","2.56","0.25","0.55","0.27","0.82","","","","","","","","","","","","",""
"Rainbow","RA","2013-02-14","RA-740","Edmonton","825.8","39.7","0.28","2.5","5","5","0.85","4.38","3","4.92","6.49","6.81","6","2.74","0.19","0.37","0.21","0.68","0.51","3.09","2.28","3.96","5.41","5.83","5.24","2.43","0.2","0.39","0.22","0.71","81.2","101.8","144.5","188.3","236.6","288.7","340","398.8","460.9","544.3","609","691.6",""
"Rainbow","RA","2013-01-05","RA-710","Edmonton","827.9","39.3","0.48","2.4","6","11","0.62","4.52","3.83","5.22","5.97","6.57","5.68","2.72","0.23","0.57","0.27","0.83","0.38","3.19","2.9","4.18","4.95","5.6","4.95","2.41","0.25","0.6","0.28","0.87","","","","","","","","","","","","",""
"Rainbow","RA","2012-12-03","RA-682","Edmonton","827.4","39.4","0.49","2.4","6","9","0.69","4.02","3.39","4.9","5.82","6.21","5.33","2.08","0.19","0.44","0.22","0.65","0.41","2.84","2.57","3.93","4.84","5.3","4.65","1.84","0.2","0.46","0.23","0.68","65.8","99","144.8","193.5","244","293.2","343.4","401.6","462.9","547.5","613","694.7",""
"Rainbow","RA","2012-11-04","RA-662","Edmonton","828.5","39.2","0.39","2.3","5","8","0.7","4.33","3.36","5.01","6.13","6.93","6.29","3.06","0.26","0.58","0.28","0.9","0.42","3.05","2.55","4.01","5.09","5.91","5.48","2.71","0.28","0.61","0.29","0.94","","","","","","","","","","","","",""
"Rainbow","RA","2012-10-04","RA-634","Edmonton","828.5","39.2","0.42","2.3","7","13","0.79","5.21","3.84","5.23","5.82","6.37","4.33","2.6","0.23","0.56","0.24","0.96","0.48","3.67","2.91","4.19","4.83","5.43","3.77","2.3","0.25","0.59","0.25","1.01","","","","","","","","","","","","",""
"Rainbow","RA","2012-09-02","RA-600","Edmonton","829.2","39","0.52","2.4","7","13","0.48","3.64","3.31","4.96","5.98","6.9","6.31","3.36","0.23","0.62","0.3","0.93","0.29","2.56","2.51","3.97","4.96","5.88","5.49","2.97","0.25","0.65","0.32","0.97","","","","","","","","","","","","",""
"Rainbow","RA","2012-08-07","RA-576","Edmonton","833.3","38.2","0.46","2.5","8","14","0.56","4.38","3.72","4.99","5.77","4.94","5.16","2.34","0.24","0.58","0.27","0.84","0.34","3.07","2.8","3.97","4.76","4.19","4.47","2.06","0.25","0.61","0.28","0.87","36","79.3","128.6","180.1","235.6","289.2","342","402.7","465.4","551.4","616.4","695.9",""
"Rainbow","RA","2012-07-04","RA-545","Edmonton","829.2","39","0.44","2.3","6","12","0.64","4.24","3.3","4.99","6.09","6.8","6.01","2.84","0.23","0.57","0.28","0.86","0.39","2.99","2.5","3.99","5.05","5.79","5.23","2.51","0.25","0.6","0.29","0.9","","","","","","","","","","","","",""
"Rainbow","RA","2012-06-05","RA-578","Edmonton","831.2","38.6","0.46","2.4","8","13","0.61","4.09","3.49","4.84","5.65","6.32","5.81","3.04","0.23","0.53","0.28","0.8","0.37","2.87","2.64","3.86","4.67","5.37","5.04","2.68","0.24","0.56","0.29","0.83","36.4","79.2","133.6","180.3","234.6","291.5","348.8","413.7","481.8","583","668.8","",""
"Rainbow","RA","2012-05-02","RA-488","Edmonton","830.8","38.7","0.4","2.4","6","8","0.79","4.11","3.21","4.85","6.07","6.77","6.09","3.07","0.23","0.51","0.27","0.81","0.47","2.88","2.43","3.87","5.02","5.75","5.28","2.71","0.24","0.53","0.28","0.85","","","","","","","","","","","","",""
"Rainbow","RA","2012-04-02","RA-458","Edmonton","827.5","39.4","0.44","2.4","5","9","0.58","3.95","3.47","5.19","6.2","6.75","5.54","2.78","0.24","0.57","0.27","0.83","0.35","2.79","2.64","4.16","5.15","5.76","4.83","2.46","0.26","0.6","0.28","0.87","","","","","","","","","","","","",""
"Rainbow","RA","2012-03-08","RA-434","Edmonton","827.1","39.4","0.43","2.2","5","9","0.66","4.3","3.44","5.06","6.14","6.94","5.98","3.18","0.23","0.58","0.28","0.88","0.4","3.03","2.61","4.06","5.1","5.93","5.21","2.82","0.25","0.61","0.29","0.92","","","","","","","","","","","","",""
"Rainbow","RA","2012-02-03","RA-403","Edmonton","828.5","39.2","0.46","2.4","6","11","0.46","2.94","2.78","4.87","6.57","7.94","7.37","3.5","0.24","0.64","0.33","1.04","0.28","2.07","2.11","3.9","5.45","6.77","6.42","3.1","0.26","0.67","0.35","1.09","37.5","81.8","128.9","177.7","230.6","285.7","340.7","403.4","469.8","565.7","640.1","",""
"Rainbow","RA","2012-01-06","RA-381","Edmonton","828.8","39.1","0.38","2.3","5","7","0.7","3.93","3.27","5.07","6.34","6.92","6.28","2.81","0.21","0.48","0.25","0.78","0.42","2.77","2.48","4.06","5.26","5.9","5.47","2.49","0.22","0.5","0.26","0.82","","","","","","","","","","","","",""
"Rainbow","RA","2011-12-01","RA-351","Edmonton","827.6","39.3","0.4","2.8","5","8","0.72","4.61","3.78","5.33","6.2","6.69","5.72","2.46","0.23","0.53","0.25","0.84","0.43","3.25","2.87","4.27","5.15","5.71","4.99","2.18","0.25","0.56","0.26","0.88","78.3","102","148.8","196.3","247.2","298.3","349.4","407.7","467.3","548.9","610.6","691.8",""
"Rainbow","RA","2011-11-03","RA-329","Edmonton","829.9","38.9","0.36","2.5","5","6","0.61","3.96","3.38","5.04","6.16","6.84","6.1","2.68","0.23","0.51","0.26","0.8","0.37","2.78","2.56","4.03","5.1","5.82","5.3","2.37","0.24","0.54","0.27","0.84","","","","","","","","","","","","",""
"Rainbow","RA","2011-10-08","RA-306","Edmonton","828.8","39.1","0.46","2.6","8","18","0.51","3.46","4.05","4.78","4.98","5.51","4.88","2.06","0.23","0.61","0.28","0.78","0.31","2.44","3.07","3.83","4.13","4.7","4.25","1.82","0.25","0.64","0.29","0.82","","","","","","","","","","","","",""
"Rainbow","RA","2011-09-08","RA-280","Edmonton","826","39.6","0.47","2.3","6","12","0.36","3.74","3.53","5.37","6.24","7.11","6.19","2.75","0.27","0.72","0.32","1.02","0.22","2.65","2.69","4.32","5.2","6.09","5.41","2.44","0.29","0.76","0.34","1.07","61","92","144.8","193.1","244.5","296","348.7","409","474","570.3","643.9","",""
"Rainbow","RA","2011-08-18","RA-275","Edmonton","827.2","39.4","0.27","2.4","4","6","0.65","3.65","2.47","4.6","6.22","6.92","5.85","2.49","0.26","0.4","0.22","0.84","0.39","2.58","1.88","3.69","5.17","5.92","5.11","2.21","0.28","0.42","0.23","0.88","","","","","","","","","","","","",""
"Rainbow","RA","2011-07-10","RA-269","Edmonton","826.4","39.5","0.23","2.5","3","2","0.47","3.21","3.43","5.17","6.54","7.09","6.27","2.67","0.26","0.36","0.21","0.79","0.28","2.27","2.61","4.15","5.44","6.06","5.47","2.37","0.28","0.38","0.22","0.83","","","","","","","","","","","","",""
"Rainbow","RA","2011-06-28","RA-268","Edmonton","825.6","39.7","0.22","2.5","4","3","0.47","3.25","3.1","4.8","6.13","6.69","6.04","2.77","0.24","0.38","0.2","0.74","0.28","2.3","2.36","3.86","5.11","5.73","5.28","2.46","0.26","0.4","0.21","0.78","57.2","92.9","139.6","182.8","233.5","286.3","338.8","398.7","460.6","542.6","606.8","689.8",""
"Rainbow","RA","2011-05-01","RA-263","Edmonton","829.5","38.9","0.42","2.5","8","13","0.59","4.05","3.71","5.18","6.18","7.08","6.43","2.94","0.23","0.54","0.3","0.9","0.36","2.85","2.81","4.14","5.12","6.03","5.59","2.6","0.25","0.57","0.32","0.94","","","","","","","","","","","","",""
"Rainbow","RA","2011-04-04","RA-238","Edmonton","826.8","39.5","0.43","2.4","7","11","0.59","3.99","3.71","5.1","5.84","6.5","5.56","2.55","0.23","0.53","0.27","0.8","0.36","2.82","2.82","4.09","4.86","5.56","4.85","2.26","0.25","0.56","0.28","0.84","","","","","","","","","","","","",""
"Rainbow","RA","2011-03-03","RA-216","Edmonton","822.5","40.4","0.44","2","5","9","0.59","4.31","3.64","5.31","6.1","6.76","5.89","2.55","0.25","0.61","0.29","0.86","0.36","3.06","2.78","4.28","5.1","5.81","5.17","2.27","0.27","0.65","0.31","0.91","64.8","99.3","149.9","197.6","251","303.2","359.9","420.6","498.2","622.6","","",""
